문화재명,분류,소재지,상세주소,위도,경도,상세설명
회덕쌍청당,시도유형문화유산,대전 대덕구,"
			
	             
	                 
	                 
	                     대전광역시 대덕구 쌍청당로 17 (중리동)
	                 
	             
	         
	         
		",127.434611933497,36.3637009848097,"회덕쌍청당은 쌍청당 송유(1389~1446)가 1432년(세종 14)에 건립한 별당 건물이다. 건물 이름은 선생의 호인 ‘쌍청(雙淸)’을 따다 붙였는데 청풍과 명월의 맑은 기상을 마음에 담고자 한 것이라고 한다. 이후 여러 차례에 걸쳐 고쳐 지었지만 비교적 원형을 잘 보존하고 있어 조선 초기의 건축 양식을 볼 수 있는 대표적 건물로 알려져 있다.

정면 3칸 중 우측 2칸은 우물마루의 대청으로 사용하고 좌측 1칸은 온돌방으로 사용하였다. 기둥은 전면의 네모뿔형 초석과 후면의 덤벙주초석으로 서로 다른 초석 위에 방형기둥을 얹어 구성하고 있으며, 기둥 상부에는 건물의 양봉(梁棒)이 결구되어 있는데 내부는 조각이 없으나 외부는 초익공(初翼工) 계통의 건물에서 볼 수 있는 우설(牛舌)이 수설형(垂舌形)으로 돌출되어 있다. 일반적으로 주택 건축에는 없는 단청이 있는 점과 인근에 남아 있는 별당 건축물 가운데 가장 빠른 시기에 만들어진 점에서 중요한 문화유적이다."
"회덕동춘선생고택(정침,가묘,별묘)",시도유형문화유산,대전 대덕구,"
			
	             
	                 
	                 
	                     대전 대덕구 동춘당로 80 (송촌동)
	                 
	             
	         
	         
		",127.441427997,36.3653632085,"조선 효종(재위 1649∼1659) 때 병조판서를 지낸 동춘당 송준길 선생이 관직을 물러난 후 거처하던 곳으로 동춘당 뒤쪽에 있다. 동춘당은 조선시대 대표적 별당 건축물로 보물 제209호로 지정되어 있다.
 동춘당 왼쪽의 대문을 들어서면 一자 모양의 사랑채와 ㄷ자 모양의 안채가 있고 그 오른쪽에는 사당인 가묘와 별묘가 배치되어 있다.
 사랑채는 앞면 6칸·옆면 6칸이다. 부엌 위는 다락으로 꾸몄고, 앞에는 1칸 살림집을 달아 집안의 여러가지 일을 맡아보던 청지기가 사는 방을 두었다. 대청마루와 큰 사랑방 앞에는 툇마루를 설치하였고, 작은 사랑방 앞에는 누마루처럼 높여 그 밑에 아궁이를 두었다.
 안채는 건물 가운데에 앞면 3칸·옆면 2칸의 넓은 대청마루와 왼쪽에 2칸의 마루방, 1칸 반의 안방, 1칸씩 자녀방과 바느질 방인 침모방 그리고 부엌이 연결되어 있다. 대청마루의 오른쪽에는 각 1칸씩 건너방과 웃방, 부엌, 반찬을 두는 찬방, 그리고 행랑방이 붙어 있어 전체적으로 ㄷ자를 이룬다.
 가묘와 별묘는 모두 앞면 3칸·옆면 2칸으로 지붕은 옆면에서 볼 때 사람 인(人)자 모양을 한 맞배지붕으로 꾸몄다."
남간정사,시도유형문화유산,대전 동구,"
			
	             
	                 
	                 
	                     대전 동구 충정로 53 (가양동)
	                 
	             
	         
	         
		",127.456724572056,36.3477165753756,"낮은 야산 기슭 숲이 우거진 골짜기에 자리하고 있는 남간정사는 조선 중기의 대학자인 우암 송시열(1607∼1689)이 지은 것이다. 우암은 소제동에 살 때 서재를 짓고 능인암이라 하여 학문을 연마하였다. 숙종 9년(1683) 능인암 아래에 이 건물을 지었는데, 많은 제자를 기르고 그의 학문을 대성한 유서깊은 곳이다.
 앞면 4칸·옆면 2칸 규모이며, 지붕은 옆면에서 볼 때 여덟 팔(八)자 모양을 한 팔작지붕이다. 2칸 대청마루를 중심으로 왼편은 앞뒤 통칸의 온돌방을 들였다. 오른편 뒷쪽 1칸은 방으로 하고 앞쪽 1칸은 마루보다 높은 누를 만들어 아래에 아궁이를 설치하였다. 계곡의 샘에서 내려오는 물이 대청 밑을 통하여 연못으로 흘러가도록 하였는데, 이는 우리나라 조경사에서도 매우 중요하고 독특한 양식이다.
 건물 앞에는 잘 가꾸어진 넓은 연못이 있어 운치를 더하고 있다. 남간정사 오른쪽에는 일제시대에 소제동에서 옮겨 지은 기국정이, 뒷편 언덕에는 후대에 지은 사당인 남간사가 있다. 또한 송시열의 문집인 『송자대전』 목판을 보관한 장판각이 맞은편 언덕에 있다.
 송시열과 관련된 건물이 한 곳에 모여 있어 조선시대 건축 연구에도 좋은 자료가 되고 있다."
석조보살입상,시도유형문화유산,대전 유성구,"
			
	             
	                 
	                 
	                     대전광역시 유성구 성북로154번길 436-72 (성북동, 봉덕사)
	                 
	             
	         
	         
		",127.293824748351,36.3143792963488,"성북동 산뜸 마을 동북쪽 산중턱에 있는 봉덕사(옛이름 봉소사) 안에 서 있는 석조보살상이다.
 신체에 비하여 너무 큰 머리에는 높은 보관(寶冠)을 쓰고 있는데, 보관의 양 옆에는 장신구를 매달았던 듯한 구멍이 있으며, 귀에는 귀걸이를 길게 내려 뜨리고 화려한 장엄구를 달았다. 천의(天衣)는 왼쪽 어깨를 감싸 흘러내리고 있으며, 오른손은 곧게 아래로 내려 손바닥이 앞(밖)을 향하도록 하고, 왼손은 가슴께로 올리고 있는데 무엇인가를 잡고있는 듯 하나 마멸이 심하여 알 수 없다. 양 손목에는 팔찌를 끼고 있다.
 이 석조보살입상은 고려시대 이후 충청지방에서 유행한 토속적인 보살상으로서, 최근 돌샘골 절터에서 보살입상의 발이 조각된 받침이 발견되어 봉소사로 옮겨진 바 있어 진잠초등학교에 있는 석탑과 함께 유성구 원내동 돌샘골에 있었던 것으로 추정된다."
유회당(부)기궁재,시도유형문화유산,대전 중구,"
			
	             
	                 
	                 
	                     대전광역시 중구 운남로85번길 32-20 (무수동)
	                 
	             
	         
	         
		",127.408489961282,36.2788640214017,"유회당과 기궁재는 권이진(1668∼1734) 선생의 호를 따서 지은 건물과 그에 소속된 재실로 보문산 남쪽 기슭 아늑한 곳에 자리잡고 있다. 부모를 간절히 생각하는 효성스러운 마음을 늘 품고 싶다는 뜻을 지닌 ‘유회(有懷)’는 중국 명나라 때 학자인 전목제의 ‘명발불매 유회이인(明發不寐 有懷二人)’이라는 시에서 따온 말이다.
 유회당은 앞면 4칸·옆면 2칸 건물로 활수담이라는 작은 연못 뒤쪽에 있으며, 앞면과 양쪽 면에 난간이 돌려진 툇마루가 있고 가운데 넓은 대청마루를 중심으로 양쪽에 온돌방을 배치하였다. 제사를 지내는 재실인 기궁재는 ㄱ자형 건물로서 넓은 대청을 중심으로 안방·건넌방·부엌 등이 있으며, 1920년대에 다시 지었다.
 이곳에는 유회당 권이진 선생이 아버지의 묘를 지키기 위해 지은 시묘소인 삼근정사와 선생의 문집이 보관되어 있는 장판각이 함께 자리잡고 있다."
옥류각,시도유형문화유산,대전 대덕구,"
			
	             
	                 
	                 
	                     대전광역시 대덕구 비래동 467
	                 
	             
	         
	         
		",127.45100155471,36.3727871998099,"동춘당 송준길(1606~1672) 선생이 강학하던 곳을 기념하여, 제월당 송규렴(霽月堂 宋奎濂, 1630~1709) 등 동춘당 송준길 선생의 제자와 문인들이 1693년(숙종 19)에 세운 누각이다.  옥류각이라는 명칭은 동춘당이 읊은 시 가운데 &quot;골짜기에 물방울 지며 흘러내리는 옥 같은 물방울[層巖飛玉溜]에서 따온 이름으로 계곡의 아름다움을 따서 건물 이름으로 삼은 것이다.
 앞면 3칸·옆면 2칸 규모이며 지붕은 옆면에서 볼 때 여덟 팔(八)자 모양을 한 팔작지붕이다. 계곡 사이의 바위를 의지하여 서로 다른 높이의 기둥을 세우고 마루를 짠 특이한 하부구조를 가지고 있다. 앞면이 계곡쪽으로 향하기 때문에 옆면으로 출입하도록 하였으며, 입구쪽부터 2칸은 마루, 1칸은 온돌방이다.
 건물 위쪽에는 비래암이 있고, 왼쪽에는 ‘초연물외(超然物外)’를 새긴 바위가 있는데 송준길이 직접 쓴 글씨로 알려져 있다. 건물의 ‘옥류각’현판은 곡운 김수증 선생의 글씨이다."
송애당,시도유형문화유산,대전 대덕구,"
			
	             
	                 
	                 
	                     대전 대덕구 계족산로17번길 60 (중리동)
	                 
	             
	         
	         
		",127.432877885475,36.3646065924129,"조선 인조(재위 1623∼1649) 때 김경여(1596~1653)가 지은 별당건물이다. 그의 호를 따서 송애당이라 이름지었다. ‘송애(松崖)’는 눈서리를 맞아도 변치않는 소나무의 곧은 절개와 높이 우뚝 선 절벽의 굳센 기상을 간직하겠다는 뜻으로, 김경여의 높은 기개와 충성심을 잘 표현하고 있다.
송시열이 지은 송애정사기(松崖精舍記)가 전하며 상량문은 창건 때의 것은 없고 중수 때의 것만 있다. 중수는 기록상 적어도 2번이 있었던 것으로 보이는데 첫번째 중수는 중수 상량문의 찬자인 송환기(宋煥箕, 1728~1807)의 생존 시기로추정되며, 그 다음으로 확인되는 것은 1889년(고종 26)이다.
앞면 3칸·옆면 2칸의 규모이며, 지붕은 옆면이 여덟 팔(八)자 모양을 한 팔작지붕이다. 구조는 왼쪽 2칸은 대청마루이고 오른쪽 1칸은 온돌방으로 꾸몄다."
제월당 및 옥오재,시도유형문화유산,대전 대덕구,"
			
	             
	                 
	                 
	                     대전 대덕구 계족로 750 (읍내동)
	                 
	             
	         
	         
		",127.427310215427,36.3782004830485,"조선 숙종(재위 1674∼1720) 때 문신을 지낸 송규렴(1630∼1709)이 지은 별당건물로 그의 호를 따서 제월당이라 하였다. 
앞면 3칸·옆면 2칸의 규모이며, 팔작지붕에 5량집 구조이다. 평면구성은 전체 6칸 집으로 우측 4칸은 대청이고 좌측 2칸은 온돌방이다. 온돌방 뒤쪽으로 1칸을 더 내어 상부는 다락으로, 하부는 함실로 사용하고 있다.
제월당을 지나면 ㄷ자형으로 된 안채와 제월당의 아들인 송상기(1657~1723)의 호를 따서 이름을 붙인 일자형으로 된 사랑채인 옥오재가 전체적으로 튼ㅁ자형을 이루고 있다. 사랑채는 정면 5칸, 측면 1칸이며 좌측에서 4칸은 툇마루가 놓여있다. 좌측 2칸은 대청마루이고 가운데 2칸은 사랑방이다. 
안채와 제월당 사이 오른편에는 정면 3칸, 측면 1칸으로 되어 서향을 향하고 있는 사당이 배치되어 있다."
고산사 대웅전,시도유형문화유산,대전 동구,"
			
	             
	                 
	                 
	                     대전광역시 동구 대전로316번길 205 (대성동, 고산사)
	                 
	             
	         
	         
		",127.469365947979,36.301305181793,"고산사의 연혁은 확실히 알려져 있지 않으나 사찰에서 전하는 바로는 신라 정강왕(定康王) 원년(886)에 도선국사(道詵國師)가 창건하고 1636년(인조 14)에 수등대사(守登大師)에 의하여 중건된 것으로 알려져 있다. 대웅전을 수리할 때 법장산 법장사(法藏寺)라는 상량문이 발견되어 고산사의 옛 이름이 법장사였음을 알 수 있다.
현재 고산사 경내에는 대웅전을 중심으로 그 뒷편에 정면 1칸, 측면1칸으로 된 산신각과 대웅전 우측으로 면하여 ㄴ자형의 법당과 요사가 있고, 대웅전 앞 좌측으로 2기의 부도가 있다. 건물의 위치와 석탑으로 보아 고려시대 절로 짐작된다.
대웅전은 앞면 3칸, 옆면 3칸이며 겹처마 맞배지붕이다. 지붕 끝에 서까래를 하나 더 올려 놓은 겹처마로 되어 있다. 공포의 구성은 내4출목, 외3출목으로 내부의 출목수를 외부보다 더 많게 한 조선후기의 건축양식을 보여주고 있다. 또한 건물의 양 측면 기둥 사이에 공포가 1개씩 배치되어 있는 것으로 보아 원래는 지금과 같은 맞배지붕이 아니라 팔작지붕이었던 것을 알 수 있다.
건물의 내부에는 우물마루를 깔고 건물의 좌단인 서편으로 불단을 조성하여 동향한 석가여래 1구를 안치하였다. 후불탱화는 1815년(순조 15)에 청도 운문사(雲門寺)에서 조성한 것이다. 법당 내부에는 연화문양과 용이 특히 많이 장식되어 있는데, 내부공간이 이처럼 장식으로 화려해지는 것은 조선중기 이후부터 나타나는 경향이다."
초려이유태유고,시도유형문화유산,대전 유성구,"
			
	             
	                 
	                 
	                     대전광역시 유성구 도안대로 398 (상대동, 대전시립박물관)
	                 
	             
	         
	         
		",127.4254571,36.3612027,"이 유고는 초려 이유태(1607∼1684)가 영변에 유배되어 있을 때 쓴 가훈이다.
이유태는 김장생, 김집의 문인으로 특히 예학에 뛰어나 김집과 함께「상례비요」,「의례문해」등을 교감했다. 그는 효종 때 학행(學行)으로 천거되어 벼슬살이를 시작하였고 1674년(현종 15) 갑인예송 때 남인 윤휴 등의 탄핵을 받아 다음 해 영변에 유배되었다가 1680년 경신대출척 이후 풀려났다.
서명(書名)은 우측 제첨에 『家庭遺訓 單』으로 되어 있고, 표지 중앙 붉은 색의 첨지에「草廬先生 手冩 戊午閏三月日」이라 되어 있으며, 총 책수 표시에는 &#39;全&#39;이라 되어 있고 표지는 푸른색이다. 책의 크기는 27.8㎝ * 16.4㎝이다. 책의 뒷표지에는『草廬先生遺訓』이라 되어 있다. 
이 유고는 그의 나이 73세로 유배에서 풀려날 길이 막연한 심정에서 가정일을 부탁하며 19개 부분에 대하여 적어보낸 것으로, 그 내용은 다음과 같다.
1. 사당지의(祠堂之儀) 2. 시제지의(時祭之儀) 3. 기제지의(忌祭之儀) 4. 묘제지의(墓祭之儀) 5. 상장지의(喪葬之儀) 6. 거실지의(居室之儀) 7. 제산지의(制産之規) 8. 숭절검(崇節儉) 9. 불우지의(不虞之儀) 10. 매전지의(買田之儀) 11. 치포전지의(治圃田之儀) 12. 가연지의(家宴之儀) 13. 대빈지의(待貧之儀) 14. 화수지의(花樹之儀) 15. 관혼지의(冠婚之儀) 16. 사상지계(四喪之契) 17. 거향지도(居鄕之道) 18. 대고구지도(待故舊之道) 19. 처세지도(處世之道)"
권준의 준호구,시도유형문화유산,대전 유성구,"
			
	             
	                 
	                 
	                     대전광역시 유성구 도안대로 398 (상대동, 대전시립박물관)
	                 
	             
	         
	         
		",127.4254571,36.3612027,"권준(權蹲)이 1444년(세종 26) 4월 18일에 한성부의 무오년(1438) 호적에서 등사하여 발급받은 준호구이다. 이때 권준이 살았던 곳은 한성부(漢城府) 북부(北部) 양덕방(陽德坊)이었다. 권준의 아버지는 양촌(陽村) 권근(權近)이다.
준호구 내용에 의하면 권준은 준호구를 발급받을 당시 35세로 조봉대부(朝奉大夫) 군기감부정(軍器監副正)이었다. 부인 해주정씨는 37세로 그의 아버지는 판중군도총제부사(判中軍都總制府事) 정역(鄭易)이었다. 큰아들 권혜(惠)는 15세이고, 자부는 최저(崔渚)의 딸이다. 둘째아들 권응(應)은 13세였다. 
문서에 글자를 첨가하거나 수정하였을 때에는 &#39;한성부인(漢城府印)&#39;이라는 붉은 도장을 찍었다. 준호구의 기록방식은『경국대전』「호전」의 준호구식의 작성방식과 같다. 본 준호구의 좌단이 떨어져 나가 있는데, 이곳에는 『경국대전』의 &#39;준호구식&#39;에 의하면 한성부 당상관의 서명과 당하관 2명의 서명이 있었을 것으로 추정된다. 본 자료는 조선 초기 호적의 기록방식을 알 수 있는 희귀한 고문서이다."
