문화재명,분류,소재지,상세주소,위도,경도,상세설명
사인비구 제작 동종 - 홍천 수타사 동종,보물,강원 홍천군,"
			
	             
	                 
	                 
	                     강원 홍천군 동면 수타사로 473, 수타사 (덕치리)
	                 
	             
	         
	         
		",127.9592173,37.6984221,"조선 숙종 때 경기도와 경상도 지역에서 활동한 승려인 사인비구에 의해서 만들어진 조선시대 종이다.
 사인비구는 18세기 뛰어난 승려이자 장인으로 전통적인 신라 종의 제조기법에 독창성을 합친 종을 만들었다. 현재 그의 작품 8구가 서로 다른 특징을 보이며 전해지고 있다.
 이 종은 사인비구가 만든 종 가운데 문경 김룡사동종(보물)과 함께 종을 치는 부분인 당좌 주변에 굴곡진 화문을 첨가한 독특한 당좌로 표현하여 완숙미와 독창성이 돋보이는 작품이다. 김룡사 동종이 만들어진 1670년에 그 보다 3개월 뒤에 만들어진 종임을 알 수 있다."
춘천 근화동 당간지주,보물,강원 춘천시,"
			
	             
	                 
	                 
	                     강원 춘천시 근화동 793-1번지
	                 
	             
	         
	         
		",127.721658731938,37.8920717984952,"당간지주는 사찰 입구에 세워두는 것으로, 절에 행사가 있을 때 이 곳에 당이라는 깃발을 달아 두는데, 이 깃발을 걸어두는 길쭉한 장대를 당간이라 하고 당간의 양 쪽에 서서 이를 버티어 주는 두 돌기둥을 당간지주라 한다. 
 춘천시내에서 의암호를 따라 춘천역으로 돌아가는 도로 옆에 세워져 있는 이 당간지주는 아무런 꾸밈새가 없는 간결한 형태이다. 마주 보고 있는 두 기둥 사이에는 2단으로 이루어진 당간의 받침돌이 놓여져 있는데, 아랫단은 둥근조각이 있고, 윗단은 16잎의 연꽃조각이 돌려져 있다. 기둥의 꼭대기는 반원형을 이루고 있고, 한 곳에만 깃대를 고정시켰던 홈의 흔적이 남아 있다. 돌을 다듬은 기법이나 연꽃잎을 새긴 수법으로 보아 고려 중기의 작품으로 추정된다."
춘천 칠층석탑,보물,강원 춘천시,"
			
	             
	                 
	                 
	                     강원도 춘천시 소양로2가 162-9
	                 
	             
	         
	         
		",127.724237,37.88556,"춘천 시가지 중심에 자리잡고 있는 탑이다. 조선 인조 때 이곳의 현감이었던 유정립이 인조반정으로 파직당하고 낙향하여 이 탑 부근에 집을 세우려고 터를 닦다가  ‘충원사(忠圓寺)’라는 글이 새겨진 그릇을 발견하여, 충원사 내에 속하였던 것이 아닐까 추측된다. 한국전쟁 때 심한 손상을 입어 보존 상태가 좋지 않은 데다 기단의 일부가 지하에 파묻혀 있었는데, 지난 2000년에 시행된 전면적인 보수공사로 기단부의 제 모습을 찾게 되었다. 이 석탑은 아랫부분을 발굴 조사한 결과 2층기단 위에 7층의 탑신이 놓여진 것으로 확인되었다.   탑의 받침대 역할을 하는 윗층 기단도 탑몸돌에 비하여 제법 넓어 안정감이 있으며, 맨윗돌에는 연꽃무늬를 새긴 널판돌을 놓아 1층 탑몸돌을 괴고 있다. 7층에 이르는 탑신(塔身)은 위로 올라가면서 그 크기가 적당히 줄고 있는데, 기단이 넓은 것에 비해 몸돌이 작아 주목되지만 7층이나 되는 높이가 비례의 불균형을 보충하여 오히려 안정감을 준다. 느린 경사가 흐르는 지붕돌은 밑면의 받침이 1∼3층까지가 6단이고 4층 이상은 5단을 이루고 있으며, 네 귀퉁이가 살짝 들려있어 경쾌하다.  
 전체적인 모습으로 보아 고려 중기 즈음에 만들어진 것으로 보인다. 꼭대기의 머리장식이 모두 없어진 상태여서 아쉬움을 주고 있고, 지붕돌의 네 귀퉁이가 거의 파손된 상태이다."
원주 거돈사지 원공국사탑비,보물,강원 원주시,"
			
	             
	                 
	                 
	                     강원 원주시 부론면 정산리 144번지
	                 
	             
	         
	         
		",127.793275821331,37.1934352604691,"거돈사터에 세워져 있는 탑비로, 고려시대의 스님인 원공국사의 행적을 기록하고 있다.
 원공국사(930∼1018)의 법명은 지종(智宗)이고, 세속에서 쓰던 성은 이씨인데, 비문에는 그의 생애와 행적, 그의 덕을 기리는 송덕문이 담겨있다. 
 비는 거북받침돌 위로 비몸을 세우고 머릿돌을 얹은 모습으로, 비몸이 작고 머릿돌이 큰 것이 특징적이다. 거북의 머리는 괴수 모양의 험한 인상을 한 용의 머리모양이다. 등에 새긴 무늬는 정육각형에 가까우며, 육각형안에는 卍모양과 연꽃무늬를 돋을새김하였다. 머릿돌에는 구름속을 요동치는 용이 불꽃에 쌓인 여의주를 다투는 모습이 조각되어 있는데, 매우 사실적이고 화려하다. 
 고려 현종 16년(1025)에 세운 것으로, 당시 ‘해동공자’로 불리던 대학자 최충이 글을 짓고, 김거웅이 글씨를 썼다. 비문에 새긴 글씨는 해서체인데, 중국 구양순의 서법을 이어받은 것이다. 이는 고려시대의 여러 비에 새긴 글 중에서도 매우 뛰어난 것으로 중국에 비교해서도 조금도 뒤떨어지지 않는다.
 한편 이 비에는 머릿돌을 옮기려 할 때 수십 명의 장정들이 매달려도 끄떡않던 돌을 농가에서 빌려온 소 한 마리가 옮겼다는 설화가 전해 내려오고 있다."
홍천 희망리 삼층석탑,보물,강원 홍천군,"
			
	             
	                 
	                 
	                     강원 홍천군 홍천읍 희망리 151-7번지 읍사무소
	                 
	             
	         
	         
		",127.888847286299,37.694271735368,"1단의 기단(基壇) 위에 3층의 탑신(塔身)을 갖춘 고려시대의 일반적인 3층석탑으로, 원래는 홍천초등학교 뒤에 있던 것을 현재의 군청으로 옮겨 놓았다. 보수를 하여 보존상태는 양호하나 이미 지붕돌은 깨어졌다.
널찍한 돌 2장이 놓여 있고 그 위로 기단과 탑신부가 있는 상태이다. 기단 가운뎃돌의 각 모서리에 기둥모양을 새겨두었으며 가운데에도 기둥조각을 두었다. 기단을 마감하는 맨 윗돌은 윗면에 약간의 경사가 있다.
 탑신부는 각 층의 몸돌과 지붕돌이 각각 하나의 돌로 이루어져 있는데, 몸돌마다 모서리에 기둥 모양을 조각하였다. 안타까운 것은 3층의 몸돌이 없어져 위층으로 가면서 줄어드는 비율을 뚜렷하게 관찰할 수 없다는 것이다. 지붕돌 밑에는 모두 4단씩의 받침을 새겼다. 지붕돌이 두껍지는 않지만, 네 귀퉁이 끝부분의 치켜올림이 적어서 날렵한 느낌은 없다.
 각 부의 조각이 약화된 모습을 보여 고려 중기 이후에 조성된 것으로 추정된다."
홍천 희망리 당간지주,보물,강원 홍천군,"
			
	             
	                 
	                 
	                     강원 홍천군 홍천읍 희망리 376-26번지
	                 
	             
	         
	         
		",127.883185524975,37.6876507598406,"절에 행사가 있을 때, 절 입구에 당(幢)이라는 깃발을 달아두는데, 이 깃발을 달아두는 장대를 당간(幢竿)이라 하며, 당간을 양쪽에서 지탱해 주는 두 돌기둥을 당간지주라고 부른다. 사찰 입구에 설치되어 신성한 영역임을 표시하기도 한다.
 이 곳에 관한 기록은 남아 있지 않지만, 주변 부지에서 많은 기와조각이 발견되어 절터로 짐작되고 있다.
 지주는 약 70㎝의 간격을 두고 마주 서 있는데, 이 두 지주의 사이가 당간이 들어갈 부분이다. 특별한 장식없이 소박하며, 중간 아래로 내려오면서 조금 굵어졌고, 밑부분에 이르러는 더욱 굵어진 모습이다. 깃대를 고정시켜주는 홈이 안쪽 윗부분에 파여져 있다.
 인근에 함께 있는 홍천 희망리 삼층석탑(보물)과 관련지어 볼 때, 거의 같은 시기인 고려 중기에 만들어진 것으로 본다."
강릉 한송사지 석조보살좌상,보물,강원 강릉시,"
			
	             
	                 
	                 
	                     강원 강릉시 율곡로3139번길 24, 강릉시립박물관 (죽헌동)
	                 
	             
	         
	         
		",128.876652382846,37.7782784776784,"강릉에 있던 한송사가 폐사된 후 명주군 구정면 어단리에 있던 것을 보물로 지정하면서 현재는 강릉시 오죽헌 박물관에 보관하고 있다. 
 머리와 오른팔이 없어진 불완전한 보살상이지만, 입체감이 풍부하고 매우 활달한 조각수법을 보여주는 희귀한 작품이다. 왼팔은 안으로 꺾어 왼다리에 얹었으며, 오른팔도 역시 그렇게 했을 것으로 추정되지만 없어져서 알 수 없다. 앉은 자세는 왼다리가 안으로 들어가고, 오른다리를 밖으로 내어 발을 그냥 바닥에 놓고 있다. 이런 자세는 보살상에서만 볼 수 있는 것으로, 아마 어느 본존불을 모시던 협시보살이었을것으로 여겨진다. 오른쪽 어깨를 드러낸 채 왼쪽 어깨에서 겨드랑이로 걸친 천의(天衣)는 아주 가벼운 느낌을 주며, 목걸이도 실감나게 묘사되어 있어 아름답다. 
 이 보살상은 특이한 자세와 더불어 사실적이며 활달한 조각수법으로 특이할 만하다. 국립춘천박물관에 보관 중인 강릉 한송사지 석조보살좌상(국보)과 조각수법이 흡사한 고려시대의 우수한 작품이다."
강릉 대창리 당간지주,보물,강원 강릉시,"
			
	             
	                 
	                 
	                     강원 강릉시 옥천동 334번지
	                 
	             
	         
	         
		",128.901236631821,37.7609065961295,"강릉 시내에 남아 있으며 주변에서 기와조각 등이 출토되어 이 주변이 절터였음을 알 수 있을 뿐 구체적으로 전하는 기록은 없다. 절에 행사가 있을 때 절 입구에 당(幢)이라는 깃발을 달아두는데, 깃발을 달아두는 장대를 당간(幢竿)이라 하며, 이 당간을 양쪽에서 지탱해 주는 두 돌기둥을 당간지주라고 한다.
 지금의 자리가 원래의 위치이며, 현재 1m 간격을 두고 두 지주가 남북으로 마주 서 있다. 지주 사이의 깃대를 받치던 받침이나 기단부(基壇部)가 남아 있지 않으므로 원래의 모습을 파악할 수는 없다. 바닥부분에 직사각형의 돌을 놓은 것으로 보아 기단부도 직사각형이었으리라 짐작된다. 꼭대기 부분은 안에서 바깥쪽으로 곡선을 그리고 있으며 안쪽 윗부분 중앙에는 깃대를 고정시키기 위한 네모진 구멍이 하나 있다.
 이 당간지주는 전체적으로 조각한 흔적이 없는 소박하고 간결한 모습이다."
강릉 수문리 당간지주,보물,강원 강릉시,"
			
	             
	                 
	                 
	                     강원 강릉시 옥천동 43-9번지
	                 
	             
	         
	         
		",128.903753176917,37.7567364358717,"현재 강릉시 옥천동에 자리잡고 있으며, 일대가 절터로 추정되나 지금은 주거지로 변했기 때문에 절터의 존재를 확인하기는 어렵다. 당(幢)이란 절에 행사가 있을 때 달아두는 깃발을 말하며 이를 달던 깃대를 당간(幢竿)이라 하는데, 당간지주는 당간을 양 옆에서 고정시켜주는 장치를 이르는 말이다.
 원래의 위치에 있던 그대로이며, 두 지주가 1m 간격을 두고 동 ·서로 마주 서 있다. 깃대를 고정시켰던 흔적은 안쪽 윗부분에만 있는 직사각형의 구멍으로 알 수 있다. 두 지주의 최상단은 안쪽 꼭대기부터 바깥쪽으로 부드러운 곡선을 그리며 내려온다.
 동쪽 지주의 남쪽 면에 조선 중종 3년(1508)과 순조 17년(1817)에 복원되었다는 기록이 새겨져 있어 흥미롭다. 각 면이 거칠고 폭도 고르지 않으며 조각이 없어, 당간지주로서 발달되지 않은 형식이지만 전체적으로 소박하고 충실하다."
강릉 신복사지 석조보살좌상,보물,강원 강릉시,"
			
	             
	                 
	                 
	                     강원 강릉시 내곡동 403-2번지
	                 
	             
	         
	         
		",128.885556583881,37.7428054667811,"강원특별자치도 강릉시에 있는 신복사는 통일신라 문성왕 12년(850년)에 범일국사가 처음 세웠다. 강릉 신복사지 삼층석탑(보물)을 향하여 공양하고 있는 모습의 보살상을 표현하였는데, 왼쪽 다리를 세우고 오른쪽 다리를 꿇어 앉은 자세를 하고 있으며 두 손은 가슴에 모아 무엇인가를 잡고 있는 모습이다. 
 원통형의 높다란 관(冠)을 쓰고 있는 얼굴은 풍만한데다가 만면에 웃음을 띠고 있어 복스럽게 보인다. 관 밑으로 드러난 머리카락은 어깨너머로 길게 늘어져 있으며, 양 어깨에서부터 걸쳐 내져진 옷자락은 몸의 굴곡을 따라 자연스럽게 표현되어 보살상의 사실성을 더해준다. 팔찌, 목걸이, 옷주름은 굵은 띠처럼 묘사되었으며 전체적으로 둥글고 둔중한 조각수법을 보인다. 이러한 자세나 조각 솜씨는 평창 월정사 팔각 구층석탑(국보)앞의 공양보살상과 유사한 것으로 같은 지방 계열의 특징으로 여겨진다. 
 보살이 앉아있는 대좌(臺座)는 윗면을 둥글게 하여 보살이 들어앉을 수 있도록 하였으며, 바깥쪽에는 큼직큼직하게 2겹의 연꽃잎을 조각하였다. 
 규칙적인 간격의 옷주름과 단순해진 장신구, 대좌의 조각수법 등에서 화려한 신라적 요소가 사라지고 고려 초기의 둔화된 표현 양식이 나타나고 있다."
